tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM
9606	Homo sapiens	9628	0	live	RGS6	"GAP, HA117, S914"	regulator of G protein signaling 6	regulator of G-protein signaling 6|regulator of G-protein signalling 6	14q24.2	14	NC_000014.9	71867397	72632478	plus	40	603894
9606	Homo sapiens	6401	0	live	SELE	"CD62E, ELAM, ELAM1, ESEL, LECAM2"	selectin E	E-selectin|CD62 antigen-like family member E|ELAM-1|endothelial adhesion molecule 1|endothelial leukocyte adhesion molecule 1|leukocyte endothelial cell adhesion molecule 2	1q24.2	1	NC_000001.11	169722640	169734079	minus	14	131210
9606	Homo sapiens	6402	0	live	SELL	"CD62L, LAM1, LECAM1, LEU8, LNHR, LSEL, LYAM1, PLNHR, TQ1"	selectin L	L-selectin|CD62 antigen-like family member L|gp90-MEL|leukocyte surface antigen Leu-8|leukocyte-endothelial cell adhesion molecule 1|lymph node homing receptor|lymphocyte adhesion molecule 1|pln homing receptor	1q24.2	1	NC_000001.11	169690667	169711620	minus	9	153240
9606	Homo sapiens	6403	0	live	SELP	"CD62, CD62P, GMP140, GRMP, LECAM3, PADGEM, PSEL"	selectin P	"P-selectin|CD62 antigen-like family member P|GMP-140|granule membrane protein 140|granule membrane protein 140kDa|granulocyte membrane protein|leukocyte-endothelial cell adhesion molecule 3|platelet activation dependent granule-external membrane protein|platelet alpha-granule membrane protein|selectin P (granule membrane protein 140kDa, antigen CD62)"	1q24.2	1	NC_000001.11	169588849	169630125	minus	18	173610
9606	Homo sapiens	23094	0	live	SIPA1L3	"CTRCT45, SPAL3, SPAR3"	signal induced proliferation associated 1 like 3	signal-induced proliferation-associated 1-like protein 3|SIPA1-like protein 3|SPA-1-like protein 3|spine-associated RapGAP 3	19q13.13-q13.2	19	NC_000019.10	37906822	38208369	plus	24	616655
9606	Homo sapiens	23411	0	live	SIRT1	"SIR2, SIR2L1, SIR2alpha"	sirtuin 1	NAD-dependent protein deacetylase sirtuin-1|SIR2-like protein 1|regulatory protein SIR2 homolog 1|sirtuin type 1	10q21.3	10	NC_000010.11	67884656	67918390	plus	11	604479
9606	Homo sapiens	4990	0	live	SIX6	"MCOPCT2, ODRMD, OPTX2, Six9"	SIX homeobox 6	homeobox protein SIX6|homeodomain protein OPTX2|optic homeobox 2|sine oculis homeobox homolog 6|sine oculis homeobox protein 6|sine oculis homeobox-like protein 6	14q23.1	14	NC_000014.9	60509146	60512850	plus	2	606326
9606	Homo sapiens	387700	0	live	SLC16A12	"CJMG, CRT2, CTRCT47, MCT12"	solute carrier family 16 member 12	monocarboxylate transporter 12|creatine transporter 2|monocarboxylic acid transporter 12	10q23.31	10	NC_000010.11	89430299	89536029	minus	9	611910
9606	Homo sapiens	8671	0	live	SLC4A4	"HNBC1, KNBC, NBC1, NBC2, NBCe1-A, SLC4A5, hhNMC, kNBC1, pNBC"	solute carrier family 4 member 4	"electrogenic sodium bicarbonate cotransporter 1|Na(+)/HCO3(-) cotransporter|sodium bicarbonate cotransporter 1 (sodium bicarbonate cotransporter, kidney; sodium bicarbonate cotransporter, pancreas)|solute carrier family 4 (sodium bicarbonate cotransporter), member 4|solute carrier family 4, sodium bicarbonate cotransporter, member 4, brain type|solute carrier family 4, sodium bicarbonate cotransporter, member 5"	4q13.3	4	NC_000004.12	71062646	71572087	plus	36	603345
9606	Homo sapiens	6535	0	live	SLC6A8	"CCDS1, CRT, CRTR, CT1, CTR5"	solute carrier family 6 member 8	"sodium- and chloride-dependent creatine transporter 1|creatine transporter 1|creatine transporter SLC6A8 variant D|solute carrier family 6 (neurotransmitter transporter), member 8|solute carrier family 6 (neurotransmitter transporter, creatine), member 8"	Xq28	X	NC_000023.11	153687926	153696593	plus	14	300036
9606	Homo sapiens	6615	0	live	SNAI1	"SLUGH2, SNA, SNAH, SNAIL, SNAIL1, dJ710H13.1"	snail family transcriptional repressor 1	zinc finger protein SNAI1|protein sna|protein snail homolog 1|snail 1 homolog|snail 1 zinc finger protein|snail family zinc finger 1|snail homolog 1	20q13.13	20	NC_000020.11	49982980	49988886	plus	3	604238
9606	Homo sapiens	6647	0	live	SOD1	"ALS, ALS1, HEL-S-44, IPOA, SOD, hSod1, homodimer"	superoxide dismutase 1	"superoxide dismutase [Cu-Zn]|Cu/Zn superoxide dismutase|SOD, soluble|epididymis secretory protein Li 44|indophenoloxidase A|superoxide dismutase 1, soluble|superoxide dismutase, cystolic"	21q22.11	21	NC_000021.9	31659622	31668931	plus	5	147450
9606	Homo sapiens	6648	0	live	SOD2	"IPO-B, IPOB, MNSOD, MVCD6, Mn-SOD"	superoxide dismutase 2	"superoxide dismutase [Mn], mitochondrial|Mn superoxide dismutase|epididymis secretory sperm binding protein|indophenoloxidase B|manganese-containing superoxide dismutase|mangano-superoxide dismutase|superoxide dismutase 2, mitochondrial"	6q25.3	6	NC_000006.12	159669069	159762281	minus	10	147460
9606	Homo sapiens	6649	0	live	SOD3	EC-SOD	superoxide dismutase 3	"extracellular superoxide dismutase [Cu-Zn]|superoxide dismutase 3, extracellular|testicular tissue protein Li 175"	4p15.2	4	NC_000004.12	24795478	24800845	plus	3	185490
9606	Homo sapiens	6809	0	live	STX3	STX3A	syntaxin 3	syntaxin-3|syntaxin 3A	11q12.1	11	NC_000011.10	59755374	59805879	plus	14	600876
9606	Homo sapiens	128637	0	live	TBC1D20	"C20orf140, WARBM4"	TBC1 domain family member 20	TBC1 domain family member 20	20p13	20	NC_000020.11	435477	462553	minus	10	611663
9606	Homo sapiens	23424	0	live	TDRD7	"CATC4, PCTAIRE2BP, TRAP"	tudor domain containing 7	tudor domain-containing protein 7|PCTAIRE2-binding protein|epididymis secretory sperm binding protein|tudor repeat associator with PCTAIRE 2	9q22.33	9	NC_000009.12	97412096	97496125	plus	17	611258
9606	Homo sapiens	7040	0	live	TGFB1	"CED, DPD1, IBDIMDE, LAP, TGFB, TGFbeta"	transforming growth factor beta 1	transforming growth factor beta-1 proprotein|TGF-beta-1|latency-associated peptide|prepro-transforming growth factor beta-1	19q13.2	19	NC_000019.10	41330323	41353922	minus	7	190180
9606	Homo sapiens	7042	0	live	TGFB2	"G-TSF, LDS4, TGF-beta2"	transforming growth factor beta 2	transforming growth factor beta-2 proprotein|BSC-1 cell growth inhibitor|cetermin|glioblastoma-derived T-cell suppressor factor|polyergin|prepro-transforming growth factor beta-2	1q41	1	NC_000001.11	218345284	218444619	plus	8	190220
9606	Homo sapiens	7043	0	live	TGFB3	"ARVD, ARVD1, LDS5, RNHF, TGF-beta3"	transforming growth factor beta 3	transforming growth factor beta-3 proprotein|prepro-transforming growth factor beta-3	14q24.3	14	NC_000014.9	75958061	75983011	minus	8	190230
9606	Homo sapiens	55002	0	live	TMCO3	C13orf11	transmembrane and coiled-coil domains 3	transmembrane and coiled-coil domain-containing protein 3|putative LAG1-interacting protein	13q34	13	NC_000013.11	113490738	113550229	plus	23	617134
9606	Homo sapiens	283953	0	live	TMEM114		transmembrane protein 114	transmembrane protein 114	16p13.2	16	NC_000016.10	8526549	8590511	minus	8	611579
9606	Homo sapiens	84302	0	live	TMEM246	C9orf125	transmembrane protein 246	transmembrane protein 246|transmembrane protein C9orf125	9q31.1	9	NC_000009.12	101473158	101489195	minus	5	
9606	Homo sapiens	101928470	0	live	TMEM246-AS1		TMEM246 antisense RNA 1		9q31.1	9	NC_000009.12	101468439	101481506	plus	5	
9606	Homo sapiens	7157	0	live	TP53	"BCC7, BMFS5, LFS1, P53, TRP53"	tumor protein p53	cellular tumor antigen p53|antigen NY-CO-13|mutant tumor protein 53|p53 tumor suppressor|phosphoprotein p53|transformation-related protein 53|tumor protein 53|tumor supressor p53	17p13.1	17	NC_000017.11	7668402	7687550	minus	12	191170
9606	Homo sapiens	80036	0	live	TRPM3	"GON-2, LTRPC3, MLSN2"	transient receptor potential cation channel subfamily M member 3	transient receptor potential cation channel subfamily M member 3|long transient receptor potential channel 3|melastatin-2	9q21.12-q21.13	9	NC_000009.12	70529060	71446971	minus	30	608961
9606	Homo sapiens	55000	0	live	TUG1	"LINC00080, NCRNA00080, TI-227H"	taurine up-regulated 1	TUG1 noncoding RNA|long intergenic non-protein coding RNA 80|taurine up-regulated 1 (non-protein coding)|taurine upregulated gene 1	22q12.2	22	NC_000022.11	30969211	30979395	plus	4	614971
9606	Homo sapiens	7345	0	live	UCHL1	"HEL-117, HEL-S-53, NDGOA, PARK5, PGP 9.5, PGP9.5, PGP95, SPG79, Uch-L1"	ubiquitin C-terminal hydrolase L1	ubiquitin carboxyl-terminal hydrolase isozyme L1|epididymis luminal protein 117|epididymis secretory protein Li 53|neuron cytoplasmic protein 9.5|ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase)|ubiquitin thioesterase L1|ubiquitin thiolesterase	4p13	4	NC_000004.12	41256928	41268455	plus	9	191342
9606	Homo sapiens	146862	0	live	UNC45B	"CMYA4, CTRCT43, SMUNC45, UNC-45B, UNC45"	unc-45 myosin chaperone B	protein unc-45 homolog B|cardiomyopathy associated 4|striated muscle UNC45|unc-45 homolog B	17q12	17	NC_000017.11	35147793	35189345	plus	20	611220
9606	Homo sapiens	1462	0	live	VCAN	"CSPG2, ERVR, GHAP, PG-M, WGN, WGN1"	versican	versican core protein|chondroitin sulfate proteoglycan core protein 2|glial hyaluronate-binding protein|large fibroblast proteoglycan|versican proteoglycan	5q14.2-q14.3	5	NC_000005.10	83471674	83582303	plus	15	118661
9606	Homo sapiens	7422	0	live	VEGFA	"MVCD1, VEGF, VPF"	vascular endothelial growth factor A	vascular endothelial growth factor A|vascular endothelial growth factor A121|vascular endothelial growth factor A165|vascular permeability factor	6p21.1	6	NC_000006.12	43770209	43786487	plus	9	192240
9606	Homo sapiens	7431	0	live	VIM		vimentin	vimentin|epididymis secretory sperm binding protein	10p13	10	NC_000010.11	17228241	17237593	plus	10	193060
9606	Homo sapiens	7466	0	live	WFS1	"CTRCT41, WFRS, WFS, WFSL"	wolframin ER transmembrane glycoprotein	wolframin|Wolfram syndrome 1 (wolframin)	4p16.1	4	NC_000004.12	6260368	6303265	plus	10	606201
9606	Homo sapiens	7473	0	live	WNT3	"INT4, TETAMS"	Wnt family member 3	"proto-oncogene Wnt-3|WNT-3 proto-oncogene protein|proto-oncogene Int-4 homolog|wingless-type MMTV integration site family, member 3"	17q21.31-q21.32	17	NC_000017.11	46762506	46818692	minus	5	165330
9606	Homo sapiens	7486	0	live	WRN	"RECQ3, RECQL2, RECQL3"	WRN RecQ like helicase	"Werner syndrome ATP-dependent helicase|DNA helicase, RecQ-like type 3|Werner syndrome RecQ like helicase|Werner syndrome, RecQ helicase-like|exonuclease WRN|recQ protein-like 2"	8p12	8	NC_000008.11	31033262	31175871	plus	38	604611
9606	Homo sapiens	7490	0	live	WT1	"AWT1, GUD, NPHS4, WAGR, WIT-2, WT33"	WT1 transcription factor	Wilms tumor protein|Wilms tumor 1	11p13	11	NC_000011.10	32387775	32435539	minus	12	607102
9606	Homo sapiens	7508	0	live	XPC	"RAD4, XP3C, p125, XPC"	"XPC complex subunit, DNA damage recognition and repair factor"	"DNA repair protein complementing XP-C cells|mutant xeroderma pigmentosum group C|xeroderma pigmentosum, complementation group C"	3p25.1	3	NC_000003.12	14145145	14178672	minus	18	613208
9606	Homo sapiens	7515	0	live	XRCC1	"RCC, SCAR26"	X-ray repair cross complementing 1	DNA repair protein XRCC1|X-ray repair complementing defective repair in Chinese hamster cells 1|X-ray repair cross-complementing protein 1	19q13.31	19	NC_000019.10	43543312	43575578	minus	17	194360
9606	Homo sapiens	64132	0	live	XYLT2	"PXYLT2, SOS, XT-II, XT2, xylT-II"	xylosyltransferase 2	xylosyltransferase 2|UDP-D-xylose:proteoglycan core protein beta-D-xylosyltransferase|peptide O-xylosyltransferase 1|protein xylosyltransferase 2|xylosyltransferase II	17q21.33	17	NC_000017.11	50346032	50361185	plus	12	608125
9606	Homo sapiens	9839	0	live	ZEB2	"HSPC082, SIP-1, SIP1, SMADIP1, ZFHX1B"	zinc finger E-box binding homeobox 2	zinc finger E-box-binding homeobox 2|SMAD interacting protein 1|Smad-interacting protein 1|zinc finger homeobox 1b	2q22.3	2	NC_000002.12	144384081	144520119	minus	11	605802
9606	Homo sapiens	59348	0	live	ZNF350	"ZBRK1, ZFQR"	zinc finger protein 350	zinc finger protein 350|KRAB zinc finger protein ZFQR|zinc finger and BRCA1-interacting protein with a KRAB domain 1|zinc finger protein ZBRK1	19q13.41	19	NC_000019.10	51964340	51986856	minus	9	605422
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
